component,phase,zone,max_abs_source_Tkk,min_source_Tkk,max_source_Tkk,max_abs_rho,rms_rho,min_rho,max_rho,max_abs_pr,rms_pr,min_pr,max_pr,max_abs_f,rms_f,min_f,max_f,max_abs_residual_flux_completed,rms_residual_flux_completed,min_residual_flux_completed,max_residual_flux_completed,max_abs_residual_zero_flux,rms_residual_zero_flux,min_residual_zero_flux,max_residual_zero_flux,max_abs_Tkk_min,rms_Tkk_min,min_Tkk_min,max_Tkk_min,max_abs_flux_over_source_scale,max_abs_flux_completed_residual_over_source_scale,max_abs_zero_flux_exchange_over_source_scale
NMC_like_support_component,R_open,matching,7.466796290322427e-05,-2.704694089325801e-05,7.466796290322427e-05,3.7333981451612136e-05,2.3736966250167185e-06,-1.3523470446629006e-05,3.7333981451612136e-05,3.7333981451612136e-05,2.3736966250167185e-06,-1.3523470446629006e-05,3.7333981451612136e-05,0.06727093434738173,0.016481716895139855,-0.06727093434738173,0.06727093434738156,1.0992087902987345e-06,9.316883832804861e-08,-1.0992087902987345e-06,3.9581096974774794e-07,3.9401344833927666e-05,3.300278415277713e-06,-1.5596788106620235e-05,3.9401344833927666e-05,0.13452435043788877,0.03296235162860471,-0.13452435043788877,-0.0005069110033222436,900.9343730800625,0.014721290732457749,0.5276874217794719
NMC_like_support_component,R_open,global,0.21066306031294194,-0.21066306031294194,0.12926681468032664,0.10533153015647097,0.00814718632911376,-0.10533153015647097,0.06463340734016332,0.10533153015647097,0.00814718632911376,-0.10533153015647097,0.06463340734016332,0.4099783858908373,0.03491870706424888,-0.40997838589083724,0.4099783858908373,0.006201804737961603,0.00035389027465682364,-0.0034927824081046055,0.006201804737961603,0.13928194464475524,0.009725579655472494,-0.13928194464475524,0.05684577195374409,0.8472596022975689,0.07263195580212786,-0.8472596022975689,0.08580524398853823,1.9461332484290819,0.029439450508070873,0.6611597896558163
NMC_like_support_component,hold,access,0.001125099705554654,-0.001125099705554654,-0.0002127942148507724,0.000562549852777327,0.0002865677679837219,-0.000562549852777327,-0.0001063971074253862,0.000562549852777327,0.0002865677679837219,-0.000562549852777327,-0.0001063971074253862,0.000492669211024971,3.4632946593910315e-05,-0.000492669211024971,0.0004926692110249477,5.1589275029924016e-05,5.358916789056696e-06,-4.86887536536511e-05,5.1589275029924016e-05,0.0008226311881448231,6.059786349981726e-05,-0.0008226311881448231,0.0007766579910508023,0.0021104381276045962,0.0005887077661599849,-0.0021104381276045962,-0.0002127942148507724,0.43788937868585953,0.0458530695326166,0.7311629219023577
NMC_like_support_component,hold,support,0.002512108921376881,-0.002512108921376881,0.0023013113118777093,0.0012560544606884405,0.0005053560516909173,-0.0012560544606884405,0.0011506556559388547,0.0012560544606884405,0.0005053560516909173,-0.0012560544606884405,0.0011506556559388547,0.003284771264201839,0.0002562077332236525,-0.003284771264201839,0.0032847712642018116,0.00014072791945854033,1.280747691729228e-05,-0.00013869897804484762,0.00014072791945854033,0.0024489189768869693,0.00016040974024428788,-0.0024489189768869693,0.0024094789579050327,0.007917379340948584,0.0011636272615543485,-0.007917379340948584,0.0018308107424943078,1.3075751756820575,0.056019831887467564,0.9748458580150747
NMC_like_support_component,hold,support_ring,0.0049303104853156195,-0.002512108921376881,0.0049303104853156195,0.0024651552426578098,0.001210701838863414,-0.0012560544606884405,0.0024651552426578098,0.0024651552426578098,0.001210701838863414,-0.0012560544606884405,0.0024651552426578098,0.003284771264201839,0.000310814975004189,-0.003284771264201839,0.0032847712642018116,0.004571436683653902,0.0002651493851626616,-0.0042720937485602505,0.004571436683653902,0.012737563837970905,0.0005661680124011374,-0.012737563837970905,0.012004441603016038,0.007917379340948584,0.0024738374503977716,-0.007917379340948584,0.0049303104853156135,0.6662402447036884,0.9272107096032626,2.583521641468285
NMC_like_support_component,hold,shoulder,0.13157601551843717,-0.13157601551843717,0.07174246159838969,0.06578800775921859,0.0036082536054996956,-0.06578800775921859,0.035871230799194846,0.06578800775921859,0.0036082536054996956,-0.06578800775921859,0.035871230799194846,0.33887573966767287,0.02481545640298388,-0.33887573966767287,0.33887573966767287,0.00198783074359582,0.000102493289076875,-0.0019802459254116556,0.00198783074359582,0.10876605915082481,0.006476648955755587,-0.10876605915082481,0.10831525178408749,0.7645695539812232,0.052300787923724015,-0.7645695539812232,0.04760478090390685,2.5755130092094003,0.015107850285352909,0.8266404687986915
NMC_like_support_component,hold,matching,8.063861100403634e-05,-1.7370676944709463e-06,8.063861100403634e-05,4.031930550201817e-05,9.015919753023478e-07,-8.685338472354731e-07,4.031930550201817e-05,4.031930550201817e-05,9.015919753023478e-07,-8.685338472354731e-07,4.031930550201817e-05,0.05954433262623273,0.00551224406948283,-0.05954433262623273,0.05954433262623271,1.0673297514197344e-06,3.4396670809356605e-08,-1.0673297514197344e-06,1.056524693747209e-06,4.2243937794108884e-05,1.2544390809913884e-06,-4.1821205525694606e-05,4.2243937794108884e-05,0.11900802664146143,0.011023824688162775,-0.11900802664146143,-3.947305385821531e-21,738.4097008225037,0.013235963989586944,0.5238673790151764
NMC_like_support_component,hold,global,0.13157601551843717,-0.13157601551843717,0.07174246159838969,0.06578800775921859,0.0016393646028616368,-0.06578800775921859,0.035871230799194846,0.06578800775921859,0.0016393646028616368,-0.06578800775921859,0.035871230799194846,0.33887573966767287,0.011065489341136082,-0.33887573966767287,0.33887573966767287,0.004571436683653902,7.183970491309259e-05,-0.0042720937485602505,0.004571436683653902,0.10876605915082481,0.0029733354557935116,-0.10876605915082481,0.10831525178408749,0.7645695539812232,0.023308927130305173,-0.7645695539812232,0.04760478090390685,2.5755130092094003,0.03474369295681648,0.8266404687986915
NMC_like_support_component,R_close,access,0.0026190734593214806,-0.0026190734593214806,0.00013285508275222974,0.0013095367296607403,0.0003669890368135878,-0.0013095367296607403,6.642754137611487e-05,0.0013095367296607403,0.0003669890368135878,-0.0013095367296607403,6.642754137611487e-05,0.0007023698583117403,0.0001866089912227659,-0.0007023698583117072,0.0007023698583117403,0.00016009620158280793,4.7911677752756406e-05,-8.178349354101349e-05,0.00016009620158280793,0.0011515443754902398,0.0003217126406406991,-0.0010005886642029949,0.0011515443754902398,0.0033159772950933633,0.0010146928619742506,-0.0033159772950933633,0.00010241804151255414,0.2681749363737595,0.06112703750748703,0.4396762417609198
NMC_like_support_component,R_close,support,0.014429981358530018,-0.014429981358530018,0.0077016069935482755,0.007214990679265009,0.0025030108439722102,-0.007214990679265009,0.0038508034967741377,0.007214990679265009,0.0025030108439722102,-0.007214990679265009,0.0038508034967741377,0.012633631051565607,0.003260168783573208,-0.012633631051565607,0.012633631051565548,0.0009483923952821015,0.00023838090512857512,-0.0009483923952821015,0.0008335420772625846,0.009279368961554759,0.0022715402659932004,-0.009279368961554759,0.004407827766025208,0.03003240918046784,0.010306614569652315,-0.03003240918046784,0.005620862192272019,0.875512638420525,0.06572374362226578,0.6430617428392886
NMC_like_support_component,R_close,support_ring,0.04135922049737908,-0.021031176462498705,0.04135922049737908,0.02067961024868954,0.0051359961841000645,-0.010515588231249352,0.02067961024868954,0.02067961024868954,0.0051359961841000645,-0.010515588231249352,0.02067961024868954,0.0249130908378651,0.005931989379713583,-0.0249130908378651,0.02491309083786489,0.005901284902109529,0.001206139473849435,-0.005901284902109529,0.0020380896458389126,0.02457502691934546,0.006093302235897395,-0.02457502691934546,0.02268259203916231,0.04352086337685203,0.016249861874910447,-0.04352086337685203,0.03697699123741874,0.6023588099162516,0.1426836587136233,0.5941849634449173
NMC_like_support_component,R_close,shoulder,0.21185207302878858,-0.21185207302878858,0.12959243310950366,0.10592603651439429,0.017009047616969534,-0.10592603651439429,0.06479621655475183,0.10592603651439429,0.017009047616969534,-0.10592603651439429,0.06479621655475183,0.414631467288369,0.07900177761766763,-0.414631467288369,0.4146314672883688,0.003482893952767019,0.00044165339903763114,-0.0033231240393570144,0.003482893952767019,0.14052268480406813,0.02054183863276029,-0.0574549204404383,0.14052268480406813,0.8562343518307689,0.16448631463831398,-0.8562343518307689,0.08239019368713013,1.9571744631076833,0.016440216529265344,0.6633056868174828
NMC_like_support_component,R_close,matching,7.505113391291862e-05,-2.6812366965224236e-05,7.505113391291862e-05,3.752556695645931e-05,2.3818010118712252e-06,-1.3406183482612118e-05,3.752556695645931e-05,3.752556695645931e-05,2.3818010118712252e-06,-1.3406183482612118e-05,3.752556695645931e-05,0.06793765520790404,0.01662536523611247,-0.06793765520790401,0.06793765520790404,1.1121440993027608e-06,9.40884202111643e-08,-3.973245259104879e-07,1.1121440993027608e-06,3.988029830537353e-05,3.3337631656579153e-06,-3.988029830537353e-05,1.5621342968967894e-05,0.13585815811061036,0.03324964272416611,-0.13585815811061036,-0.00018634394447291047,905.2182380979306,0.014818484962441406,0.5313750269469133
NMC_like_support_component,R_close,global,0.21185207302878858,-0.21185207302878858,0.12959243310950366,0.10592603651439429,0.008169604848681688,-0.10592603651439429,0.06479621655475183,0.10592603651439429,0.008169604848681688,-0.10592603651439429,0.06479621655475183,0.414631467288369,0.03523793706868139,-0.414631467288369,0.4146314672883688,0.005901284902109529,0.00035632165242457367,-0.005901284902109529,0.003482893952767019,0.14052268480406813,0.00980465705068704,-0.0574549204404383,0.14052268480406813,0.8562343518307689,0.07327387741763552,-0.8562343518307689,0.08239019368713013,1.9571744631076833,0.02785568636521014,0.6633056868174828
NMC_like_support_component,comp,access,4.37371412855068e-06,0.0,4.37371412855068e-06,2.18685706427534e-06,1.8780349321551437e-07,0.0,2.18685706427534e-06,2.18685706427534e-06,1.8780349321551437e-07,0.0,2.18685706427534e-06,1.0617911880584719e-05,9.166817213974566e-07,-1.0617911880584719e-05,1.0617911880584158e-05,2.134403000110372e-06,2.290107222288541e-07,0.0,2.134403000110372e-06,2.104133658261548e-05,1.8584046951508185e-06,-2.104133658261548e-05,0.0,1.6862109632618758e-05,1.45963197943585e-06,-1.6862109632618758e-05,2.9997691224811075e-23,2.427664810389238,0.4880069747077068,4.8108623390043
NMC_like_support_component,comp,support,0.00038455835961433366,-0.00038455835961433366,1.4782861072674916e-05,0.00019227917980716683,1.071632870820675e-05,-0.00019227917980716683,7.391430536337458e-06,0.00019227917980716683,1.071632870820675e-05,-0.00019227917980716683,7.391430536337458e-06,0.0012599291852037882,6.690806568700055e-05,-0.0012599291852037403,0.0012599291852037882,5.3221325587222e-05,4.869724208671877e-06,-5.3221325587222e-05,2.134403000110372e-06,0.0016080238701044992,9.28251454630439e-05,-4.4390960339224965e-05,0.0016080238701044992,0.00290441673002191,0.00015490249027733425,-0.00290441673002191,2.9997691224811075e-23,3.2763016424018123,0.13839596580502544,4.18148202971626
NMC_like_support_component,comp,support_ring,0.0012168766758619634,-0.0012168766758619634,1.4782861072674916e-05,0.0006084383379309817,4.200047452906075e-05,-0.0006084383379309817,7.391430536337458e-06,0.0006084383379309817,4.200047452906075e-05,-0.0006084383379309817,7.391430536337458e-06,0.00619883286398532,0.00039385462123927916,-0.006198832863985311,0.00619883286398532,0.00018006242153692249,1.0506146212272547e-05,-5.3221325587222e-05,0.00018006242153692249,0.004469869660421909,0.00032175758499736646,-4.4390960339224965e-05,0.004469869660421909,0.013614542403832605,0.0008704765177775957,-0.013614542403832605,0.0,5.094051835281036,0.14797096953919092,3.6732314367482783
NMC_like_support_component,comp,shoulder,0.002071535560555052,-0.002071535560555052,0.0006843765441261969,0.001035767780277526,5.7369227624407556e-05,-0.001035767780277526,0.00034218827206309845,0.001035767780277526,5.7369227624407556e-05,-0.001035767780277526,0.00034218827206309845,0.0199650224281752,0.0015370996397662485,-0.0199650224281752,0.019965022428175192,8.104556670291297e-05,3.931737499036306e-06,-2.510420580499671e-05,8.104556670291297e-05,0.005769081402842576,0.00034820866568673704,-0.002157657342456543,0.005769081402842576,0.041410236286017615,0.003137984300528811,-0.041410236286017615,0.0,9.637788898408157,0.03912342527260186,2.7849299392653415
NMC_like_support_component,comp,matching,6.465554218440665e-07,0.0,6.465554218440665e-07,3.2327771092203324e-07,8.768104391675699e-09,0.0,3.2327771092203324e-07,3.2327771092203324e-07,8.768104391675699e-09,0.0,3.2327771092203324e-07,0.002602055879968282,0.00022881347898398124,-0.002602055879968279,0.002602055879968282,6.248587238252795e-08,1.808284564419538e-09,-3.024178154101728e-19,6.248587238252795e-08,2.4549687262722475e-06,6.742781065543554e-08,-2.4549687262722475e-06,0.0,0.00520346520451472,0.00045761849768364584,-0.00520346520451472,0.0,4024.4900778139868,0.09664426323161826,3.796996581159792
NMC_like_support_component,comp,global,0.002071535560555052,-0.002071535560555052,0.0006843765441261969,0.001035767780277526,3.0020371023078567e-05,-0.001035767780277526,0.00034218827206309845,0.001035767780277526,3.0020371023078567e-05,-0.001035767780277526,0.00034218827206309845,0.0199650224281752,0.0007006410844933717,-0.0199650224281752,0.019965022428175192,0.00018006242153692249,2.784145663453139e-06,-5.924100349877833e-05,0.00018006242153692249,0.005769081402842576,0.00018423564984566013,-0.002157657342456543,0.005769081402842576,0.041410236286017615,0.0014371097042440216,-0.041410236286017615,2.9997691224811075e-23,9.637788898408157,0.08692219673442447,2.7849299392653415
NMC_like_support_component,B_reset,access,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMC_like_support_component,B_reset,support,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMC_like_support_component,B_reset,support_ring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMC_like_support_component,B_reset,shoulder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMC_like_support_component,B_reset,matching,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMC_like_support_component,B_reset,global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMC_like_support_component,open_interval,access,0.0026190734593214806,-0.0026190734593214806,0.00013285508275222974,0.0013095367296607403,0.0002983366740827687,-0.0013095367296607403,6.642754137611487e-05,0.0013095367296607403,0.0002983366740827687,-0.0013095367296607403,6.642754137611487e-05,0.0007023698583117403,7.609414542021512e-05,-0.0007023698583117072,0.0007023698583117403,0.00016009620158280793,1.8444147034538155e-05,-0.0001596490935741031,0.00016009620158280793,0.0011515443754902398,0.00013144456485815202,-0.0011282799410359868,0.0011515443754902398,0.0033159772950933633,0.0006622680657393373,-0.0033159772950933633,0.00010422348681804014,0.2681749363737595,0.06112703750748703,0.4396762417609198
NMC_like_support_component,open_interval,support,0.014429981358530018,-0.014429981358530018,0.007994029733238131,0.007214990679265009,0.0010441650385190713,-0.007214990679265009,0.003997014866619066,0.007214990679265009,0.0010441650385190713,-0.007214990679265009,0.003997014866619066,0.012880278739533502,0.0012413194670139933,-0.012880278739533502,0.01288027873953348,0.0010474518368441786,9.058967122798405e-05,-0.0009483923952821015,0.0010474518368441786,0.009338881746696732,0.0008604714973720331,-0.009279368961554759,0.009338881746696732,0.03003240918046784,0.003991733889129503,-0.03003240918046784,0.005620862192272019,0.8926053623707256,0.07258857865571647,0.6471859883017953
NMC_like_support_component,open_interval,support_ring,0.04135922049737908,-0.021031176462498705,0.04135922049737908,0.02067961024868954,0.0022157843062543797,-0.010515588231249352,0.02067961024868954,0.02067961024868954,0.0022157843062543797,-0.010515588231249352,0.02067961024868954,0.02532488699272402,0.002233484925841685,-0.02532488699272402,0.02532488699272394,0.006201804737961603,0.0005118536546203225,-0.005901284902109529,0.006201804737961603,0.024657165457308814,0.0023256654839318705,-0.02457502691934546,0.024657165457308814,0.04352086337685203,0.006469732893393219,-0.04352086337685203,0.03697699123741874,0.6123153842884648,0.149949749134044,0.5961709423143343
NMC_like_support_component,open_interval,shoulder,0.21185207302878858,-0.21185207302878858,0.12959243310950366,0.10592603651439429,0.007162278553124958,-0.10592603651439429,0.06479621655475183,0.10592603651439429,0.007162278553124958,-0.10592603651439429,0.06479621655475183,0.414631467288369,0.0372732444842595,-0.414631467288369,0.4146314672883688,0.0034927824081046055,0.0001889876732859084,-0.0034927824081046055,0.003482893952767019,0.14052268480406813,0.00970876248054555,-0.13928194464475524,0.14052268480406813,0.8562343518307689,0.07797849314290979,-0.8562343518307689,0.08580524398853823,1.9571744631076833,0.01648689275572947,0.6633056868174828
NMC_like_support_component,open_interval,matching,8.063861100403634e-05,-2.704694089325801e-05,8.063861100403634e-05,4.031930550201817e-05,1.218690555327881e-06,-1.3523470446629006e-05,4.031930550201817e-05,4.031930550201817e-05,1.218690555327881e-06,-1.3523470446629006e-05,4.031930550201817e-05,0.06793765520790404,0.008013970921914007,-0.06793765520790401,0.06793765520790404,1.1121440993027608e-06,4.7290390725477936e-08,-1.0992087902987345e-06,1.1121440993027608e-06,4.2243937794108884e-05,1.6980108935251902e-06,-4.1821205525694606e-05,4.2243937794108884e-05,0.13585815811061036,0.016027237622288627,-0.13585815811061036,-3.947305385821531e-21,842.4953550415624,0.013791707042760108,0.5238673790151764
NMC_like_support_component,open_interval,global,0.21185207302878858,-0.21185207302878858,0.12959243310950366,0.10592603651439429,0.0033997987133915575,-0.10592603651439429,0.06479621655475183,0.10592603651439429,0.0033997987133915575,-0.10592603651439429,0.06479621655475183,0.414631467288369,0.016623583870230052,-0.414631467288369,0.4146314672883688,0.006201804737961603,0.00014818324386738186,-0.005901284902109529,0.006201804737961603,0.14052268480406813,0.004566964511285739,-0.13928194464475524,0.14052268480406813,0.8562343518307689,0.034742562709954565,-0.8562343518307689,0.08580524398853823,1.9571744631076833,0.02927422257094855,0.6633056868174828
NMC_like_support_component,setup_reset,access,4.721230271741563e-06,0.0,4.721230271741563e-06,2.3606151358707815e-06,5.2309290941536005e-08,0.0,2.3606151358707815e-06,2.3606151358707815e-06,5.2309290941536005e-08,0.0,2.3606151358707815e-06,1.1095629318720435e-05,2.473125421143902e-07,-1.1095629318719776e-05,1.1095629318720435e-05,2.198615026448131e-06,6.07023375011389e-08,-2.198615026448131e-06,0.0,2.189169279934499e-05,4.994383306945132e-07,0.0,2.189169279934499e-05,1.7470028365699306e-05,3.905611597050618e-07,-1.7470028365699306e-05,4.2999656555131477e-23,2.3501563533412426,0.4656868866591224,4.636861906604188
NMC_like_support_component,setup_reset,support,0.000414829089848522,-0.000414829089848522,1.5905724648812907e-05,0.000207414544924261,2.9829424975367895e-06,-0.000207414544924261,7.952862324406454e-06,0.000207414544924261,2.9829424975367895e-06,-0.000207414544924261,7.952862324406454e-06,0.0013113364877866956,1.7988626250309322e-05,-0.0013113364877866956,0.001311336487786648,5.468946245288709e-05,1.2942385060900527e-06,-2.198615026448131e-06,5.468946245288709e-05,0.0016663476869277103,2.4856356004630005e-05,-0.0016663476869277103,4.533825904077942e-05,0.003037502065421913,4.18471662249312e-05,-0.003037502065421913,4.2999656555131477e-23,3.1611488197839264,0.13183613153276538,4.016949938434139
NMC_like_support_component,setup_reset,support_ring,0.0013113949669653533,-0.0013113949669653533,1.5905724648812907e-05,0.0006556974834826766,1.1680015546180539e-05,-0.0006556974834826766,7.952862324406454e-06,0.0006556974834826766,1.1680015546180539e-05,-0.0006556974834826766,7.952862324406454e-06,0.0064131629689007695,0.00010528762655261767,-0.006413162968900766,0.0064131629689007695,0.00019358239844502207,2.878308552584844e-06,-0.00019358239844502207,5.468946245288709e-05,0.004610227878522526,8.579644266293168e-05,-0.004610227878522526,4.533825904077942e-05,0.014137720904766893,0.0002335856511280913,-0.014137720904766893,0.0,4.890336725739625,0.14761563321611898,3.5155143909015223
NMC_like_support_component,setup_reset,shoulder,0.002227872589747134,-0.002227872589747134,0.0007354818077420046,0.001113936294873567,1.5916708756061102e-05,-0.001113936294873567,0.0003677409038710023,0.001113936294873567,1.5916708756061102e-05,-0.001113936294873567,0.0003677409038710023,0.020414983065054734,0.00040663377562561733,-0.020414983065054713,0.020414983065054734,8.498307475478424e-05,1.0454913532997654e-06,-8.498307475478424e-05,2.5753240538318968e-05,0.0058778680892498,9.2018650814702e-05,-0.0058778680892498,0.0022116679252693556,0.042416396149183216,0.0008309425577491035,-0.042416396149183216,0.0,9.163442810422053,0.03814539267006733,2.6383322440880446
