variant,V,lambda,lambda_over_V,C0,Delta,v_exit,L_catch,w_catch_L,L_beta,L_q,w_release,N,t_min,t_max,X_min,X_max,coord_time,proper_time,min_dtaudt,timelike_fail_points,max_worldline_norm,max_abs_v_rel,min_1_minus_vrel2,gtt_positive_points,max_gtt,max_theta_product,min_rho_world,max_neg_nec_sum,max_abs_tidal_radial_pass,max_abs_tidal_angular_pass,max_abs_tidal_pass,max_abs_j_l_adm,max_abs_pressure_adm,I_neg_rho_world_dtau,I_neg_nec_sum_dtau,I_abs_tidal_dtau,I_abs_flux_dtau,I_abs_pressure_dtau,peak_tide_t,peak_tide_X,peak_flux_t,peak_flux_X,peak_E,peak_q,peak_W
U_coupled_shift,2.0,2.4,1.2,100.0,0.3,0.5,0.85,0.15,1.1,1.45,0.3,161,-0.2000003349530839,4.624998653687756,-0.40000000000000013,2.9499999999999997,4.82499898864084,135.28269524014107,0.0,1,0.25436383105471805,1.0726488306458635,-0.15057551388593837,0,-1.0,-8.691729431317888e-08,-3.410673403389506e+32,661.5774244599172,5.9247682544632134e+60,2.1640639395255374e+32,5.9247682544632134e+60,33.924998687362105,541.9306920827403,18.97623754669854,13.333982815724687,64.34284529150749,8.494735042340297,29.126680073866073,0.4332807823060264,0.8210199596951719,0.40312453862702113,0.7813073135994968,0.8652814375277968,0.9851266657953062,0.048554263606603254
U_coupled_shift,2.0,2.4,1.2,100.0,0.3,0.8,0.85,0.15,1.1,1.45,0.3,161,-0.20000026796246478,3.049999326843878,-0.40000000000000013,2.95,3.2499995948063427,132.99300891543703,0.0,4,1.8453243213598576,1.2696797370257789,-0.6120866346138509,0,-1.0,-1.0698662220014257e-08,-2.923313151890587e+32,655.677759617025,9.116714768169791e+61,3.116388815008511e+32,9.116714768169791e+61,51.21039349565374,565.6174725178114,4.790580676813018,1.2897913444396023,35.87250467708526,9.438397046219626,24.184456399049395,0.42968715353126413,0.8252831098546031,0.3890621585961848,0.7635161989413383,0.8619338886590825,0.984704444859021,0.0406031572061214
U_coupled_shift,2.0,2.4,1.2,100.0,0.3,0.8,0.85,0.25,1.1,1.45,0.3,161,-0.20004004195763925,3.049895641684957,-0.4,2.95,3.249935683642596,134.97144091035034,0.0,5,0.9900041518081277,1.2146998525644936,-0.47549573182020266,0,-1.0,-1.0459078872792283e-08,-2.9445600363383192e+32,612.203236219288,4.895426652467603e+61,2.5324328995846692e+32,4.895426652467603e+61,46.02654065180916,634.5865516121268,2.0935517987773484,0.6553566119196909,40.096207353145694,9.88920701123846,30.33156078517682,0.44994709477088,0.8315395342570169,0.40932289872534755,0.775561194592732,0.8568949600445412,0.984063365443061,0.031102219879237725
U_coupled_shift,2.0,2.4,1.2,100.0,0.3,0.8,0.85,0.4,1.1,1.45,0.3,161,-0.20073493833385425,3.047875481460883,-0.4,2.9499999999999993,3.2486104197947374,139.02766798079284,0.0,7,0.6469885190797622,1.1907695830212535,-0.41793219984860985,0,-1.0,-6.564342697846561e-09,-3.0721309882774843e+32,640.878614984545,4.1711538967420585e+61,2.5936365001204017e+32,4.1711538967420585e+61,45.414617090971625,630.7960546353688,0.875005284000735,0.4538683532067682,34.50778708256524,10.465526466584004,36.116080262669236,0.4692909607488104,0.8276105058772678,0.4286833305013761,0.77365826663142,0.8600770375473489,0.9844689833527913,0.03679004969684946
U_coupled_shift,2.0,2.4,1.2,100.0,0.3,0.3,1.05,0.15,1.1,1.45,0.3,161,-0.20000002637700226,6.858333156633551,-0.39999999999999986,2.949999999999999,7.058333183010553,136.6054101178681,0.0,3,3.171768806726434,1.8088950592426096,-2.2721013353523243,0,-1.0,-2.3385990291181278e-07,-1.835284317757488e+32,611.0617217609256,1.0942981078470683e+63,5.946923034855294e+32,1.0942981078470683e+63,22.95929925847423,422.01597590429935,0.499283321222763,1.5569571347620776,36.833522869376054,15.358666312415505,27.90385767408205,0.4176041271364211,0.8316715450408657,0.37348954474260515,0.7458673674250893,0.8567870064591566,0.9840495576949952,0.030926264337600484
U_coupled_shift,2.0,2.4,1.2,100.0,0.3,0.5,1.05,0.15,1.1,1.45,0.3,161,-0.20000002327382554,4.324999906453057,-0.40000000000000013,2.9499999999999993,4.524999929726882,133.96428293220043,0.0,6,6.971396541445664,1.8423808605689476,-2.3943672353907757,0,-1.0,3.232877485987439e-09,-1.9600177368691115e+32,507.84547202570513,9.484797893932103e+62,4.829782651666544e+32,9.484797893932103e+62,26.606375850385568,448.6292395269107,0.37109849987677085,0.8533260600722659,8.989022838033383,7.265932957054865,10.174245038364809,0.4221874670636208,0.840861030818735,0.3939062175028278,0.7861321382205866,0.8491042959476607,0.9830589007730914,0.02074282388591986
U_coupled_shift,2.0,2.4,1.2,100.0,0.3,0.8,1.05,0.15,1.1,1.45,0.3,161,-0.20000001861906042,2.899999953226529,-0.3999999999999999,2.95,3.0999999718455893,132.08210457230928,0.0,10,5.31167214020806,1.8746312606736413,-2.5142423634948456,0,-1.0,4.9499088927958665e-06,-1.937032344583057e+32,550.5576924511172,1.0845053094924972e+63,5.4057894192490825e+32,1.0845053094924972e+63,56.958270243676736,580.2885766375626,0.4111463186733374,0.3771967594869925,52.94069685838486,7.597846511936199,14.976247616152799,0.4199999757500575,0.8373435134040621,0.3812499761019876,0.7615366929760424,0.8520843372142224,0.9834450494087307,0.024193564248656207
U_coupled_shift,2.0,2.4,1.2,100.0,0.3,0.3,1.05,0.25,1.1,1.45,0.3,161,-0.20001145787673918,6.858253701775617,-0.39999999999999997,2.95,7.058265159652356,137.2562585442434,0.0,3,2.7300923425837347,1.5794369287759351,-1.4946210119811583,0,-1.0,-2.342354729682148e-07,-1.1099476491575943e+32,644.242697756536,6.028327515561597e+62,5.4838500795525336e+32,6.028327515561597e+62,26.87300031064614,570.2920208101226,0.6319307672251311,1.5384346413651722,20.63424883994864,13.048401357021556,22.040628260792747,0.4175867435928419,0.8176731783822497,0.4175867435928419,0.8176731783822497,0.8678611887648042,0.9854500680794753,0.055774334732545894
U_coupled_shift,2.0,2.4,1.2,100.0,0.3,0.5,1.05,0.25,1.1,1.45,0.3,161,-0.20001010988197537,4.324957842116504,-0.40000000000000013,2.9499999999999997,4.524967951998479,134.54850994689446,0.0,7,4.7631190019506136,1.6496742959306414,-1.7214252826542573,0,-1.0,3.229786419464694e-09,-2.0033236770505367e+32,641.0778455119097,6.8653662822227985e+62,5.310075312479921e+32,6.8653662822227985e+62,54.580961643491875,466.8608538326056,0.3677751974529757,0.8281475030798926,5.616352212457743,5.460520824951763,7.4538643283232275,0.42217298351781557,0.8278254115877975,0.393891933817825,0.776951740976778,0.8599045304092379,0.9844470623663033,0.036455336497682345
U_coupled_shift,2.0,2.4,1.2,100.0,0.3,0.8,1.05,0.25,1.1,1.45,0.3,161,-0.20000808789446173,2.899978921058252,-0.4,2.95,3.0999870089527137,132.5624457246604,0.0,12,5.1101975848336645,1.7328966230800156,-2.0029307062821218,0,-1.0,5.53149565406222e-06,-1.8199167904712165e+32,644.6107416770919,8.307484643258715e+62,5.711567720992682e+32,8.307484643258715e+62,41.144500612525015,491.4803055912853,0.4142931744984818,0.35242688401289096,28.65827123900511,9.055172684820958,18.081634413981277,0.419989313896081,0.827179887059021,0.38123947628417215,0.7553310565314234,0.8604221646703152,0.9845128162088744,0.037469382323052025
