R,Ricci2,Kretsch,Gnn,Gkp,Gkm,gtt,det,theta_p,theta_m,tidal_radial_adm,tidal_angular_adm,S_pass,W,q,E,A,T,r,rho_pass_coord,X,U,Bamp,worldline_norm,v_rel,gamma_rel,tidal_radial_pass,tidal_angular_pass,rho_adm,rho_world,j_l_adm,p_l_adm,p_th_adm,p_ph_adm,t,dtaudt,neg_nec,neg_rho_world,abs_tidal_pass,abs_flux,abs_pressure
8.463953456088201e-05,9.14276179551872e-09,3.0886614872291887e-08,-5.5795447045128885e-05,-0.00046498597384261956,-3.770990702747131e-06,-39757.6893601461,-1.7420976583806483e+17,-0.01256350471940753,0.0011455659629144078,-2.1618061400395976e-06,-4.797670409276515e-05,0.999088948800398,0.9999781946485498,0.9999955974988521,0.9999546021312975,99.98793161035519,359.94447011373387,1.0770329614269007,1e-05,-0.39999999999999997,2.9994404239310386,3.0,-129559.96517279453,0.0006597445215550781,1.000000217631488,-2.161806140039598e-06,-4.805282614861586e-05,-5.5795447045128885e-05,-5.594769115683025e-05,0.00011530374578496807,-0.0001785830352275544,1.9074026810771774e-05,1.9074026810771774e-05,-0.13351658154264945,359.94439177850035,0.00046875696454536667,5.594769115683025e-05,4.805282614861586e-05,0.00011530374578496807,0.0001785830352275544
8.07960484648529e-05,9.432546391029437e-09,3.215463134113125e-08,-6.210427827993206e-05,-0.0004904965744833777,-3.969200030365711e-06,-39761.9840045413,-1.6992472309199498e+17,-0.012157297622425966,0.0011081675313077384,-1.3196407798161377e-06,-5.059133086627119e-05,0.999088948800398,0.9999851870733218,0.9999950177913753,0.9999486245603497,99.99088445278554,359.9580567587014,1.0702804155717942,1e-05,-0.3814448426136242,2.999350881839571,3.0,-129569.75054070768,0.0006340208965255802,1.0000002009913092,-1.319640779816137e-06,-5.0668497719471354e-05,-6.210427827993206e-05,-6.225861198633239e-05,0.00012163184361325297,-0.0001851286089769396,2.1114141116077297e-05,2.1114141116077297e-05,-0.12733028513965594,359.9579844102749,0.0004944657745137434,6.225861198633239e-05,5.0668497719471354e-05,0.00012163184361325297,0.0001851286089769396
7.854738193897343e-05,9.725960297819768e-09,3.3363821497842304e-08,-6.688192825371006e-05,-0.0005108392242781438,-4.122196210623073e-06,-39765.10753506708,-1.658775405433353e+17,-0.011722759110927941,0.0010681345832285248,-8.028685530607429e-07,-5.2676375335067986e-05,0.999088948800398,0.999989750627376,0.9999943617727209,0.9999418601954166,99.9926837841207,359.96633591283654,1.0638088912208232,1e-05,-0.36289028237261645,2.99924701574259,3.0,-129575.71524877442,0.0006069979552763511,1.0000001842233097,-8.028685530607428e-07,-5.275331684733754e-05,-6.688192825371006e-05,-6.703581127824914e-05,0.00012667925701688017,-0.00019059878199067335,2.2584735898994905e-05,2.2584735898994905e-05,-0.12114398873666243,359.9662695986589,0.0005149614204887669,6.703581127824914e-05,5.275331684733754e-05,0.00012667925701688017,0.00019059878199067335
7.723491311985586e-05,1.0015825768055503e-08,3.452857582308257e-08,-7.073182111035528e-05,-0.0005280028957143313,-4.246313528346441e-06,-39767.53355838754,-1.6206776769751584e+17,-0.011263975739909627,0.0010258365902172085,-4.789999183679448e-07,-5.4435138875957605e-05,0.999088948800398,0.9999927767491376,0.9999936194046246,0.9999342055604543,99.9937354147471,359.9711747362392,1.0576235467101545,1e-05,-0.3443364147977472,2.999126535727605,3.0,-129579.20344305721,0.0005773826735283845,1.0000001666854175,-4.789999183679449e-07,-5.451078525418078e-05,-7.073182111035528e-05,-7.088311386680163e-05,0.0001309391455464962,-0.00019539278351098357,2.3713024640386223e-05,2.3713024640386223e-05,-0.11495769233366894,359.9711147343037,0.0005322492092426778,7.088311386680163e-05,5.451078525418078e-05,0.0001309391455464962,0.00019539278351098357
7.647454759315821e-05,1.0299555723496143e-08,3.565732329422213e-08,-7.400092513138048e-05,-0.0005431243486507462,-4.350730677690079e-06,-39769.56006673915,-1.5849253589574403e+17,-0.010783536380030385,0.000981504696673742,-2.7078702311229815e-07,-5.598370595242363e-05,0.999088948800398,0.9999948150174212,0.9999927793305801,0.9999255435968906,99.99428716655763,359.97371349410776,1.0517294288834391,1e-05,-0.32578335067876824,2.998986786319932,3.0,-129581.03604820903,0.0005440767697733242,1.0000001480097986,-2.7078702311229815e-07,-5.6057030042384584e-05,-7.400092513138048e-05,-7.414757331130237e-05,0.00013469340449326404,-0.00019973661453283768,2.463057090414948e-05,2.463057090414948e-05,-0.10877139593067543,359.9736602144788,0.0005474750793284362,7.414757331130237e-05,5.6057030042384584e-05,0.00013469340449326404,0.00019973661453283768
7.603908966170637e-05,1.0575828436540452e-08,3.675356163587893e-08,-7.688959432785814e-05,-0.0005568531631366644,-4.440513284864723e-06,-39771.38005145009,-1.551476996619698e+17,-0.01028318745511354,0.0009352917577363921,-1.32536642422124e-07,-5.7388301258144583e-05,0.999088948800398,0.9999962091105417,0.9999918287034187,0.9999157418888345,99.99449137574463,359.9746531162626,1.046131455233054,1e-05,-0.30723121851144536,2.998824688302401,3.0,-129581.71770219778,0.0005060486690620154,1.0000001280426523,-1.3253664242212391e-07,-5.745822413236703e-05,-7.688959432785814e-05,-7.702944007630306e-05,0.00013810316246294996,-0.00020375724388290649,2.541427994667098e-05,2.541427994667098e-05,-0.10258509952768192,359.9746070241591,0.0005612936764215291,7.702944007630306e-05,5.745822413236703e-05,0.00013810316246294996,0.00020375724388290649
7.579217093101719e-05,1.0843533671882723e-08,3.781729508232374e-08,-7.951324182472043e-05,-0.0005695566813760318,-4.5183195026788616e-06,-39773.12326664844,-1.52028494401446e+17,-0.009764210343938024,0.0008873068647138972,-3.681296577513046e-08,-5.868625716222692e-05,0.999088948800398,0.9999971769794134,0.9999907529905605,0.9999046506588776,99.99444171225814,359.97442460096937,1.0408343955717525,1e-05,-0.28868016732227303,2.998636671337078,3.0,-129581.55867849126,0.0004622496173078503,1.0000001068373714,-3.6812965775130443e-08,-5.875158503414803e-05,-7.951324182472043e-05,-7.964389756856262e-05,0.00014125959046833828,-0.00020752425861463502,2.6109422929448692e-05,2.6109422929448692e-05,-0.09639880312468843,359.9743861422522,0.0005740750008787107,7.964389756856262e-05,5.875158503414803e-05,0.00014125959046833828,0.00020752425861463502
7.565065166029002e-05,1.1101469825960708e-08,3.8846183675798525e-08,-8.193744096015077e-05,-0.000581436668188974,-4.585367790457243e-06,-39774.88131183765,-1.4912992013436694e+17,-0.00922764167293204,0.0008376354333797445,3.312455404485942e-08,-5.9897945672170325e-05,0.999088948800398,0.9999978587576519,0.9999895357541001,0.9998921005056071,99.99419513694137,359.9732900409221,1.035842853315626,1e-05,-0.2701303699421036,2.998418595956178,3.0,-129580.7475949282,0.00041155395479196787,1.0000000846883397,3.312455404485943e-08,-5.995732185534221e-05,-8.193744096015077e-05,-8.20561933264945e-05,0.0001442128250996292,-0.00021107357702956488,2.6742742204562074e-05,2.6742742204562074e-05,-0.09021250672169492,359.97325955538446,0.0005860220359794313,8.20561933264945e-05,5.995732185534221e-05,0.0001442128250996292,0.00021107357702956488
7.556294385143663e-05,1.1348284280379375e-08,3.9836349919519356e-08,-8.419818015709724e-05,-0.0005925966638816982,-4.6419921172932605e-06,-39776.72295274595,-1.46446967919356e+17,-0.00867440346630239,0.0007863509990607689,8.767749870503733e-08,-6.103366479076032e-05,0.999088948800398,0.9999983457694064,0.9999881584025794,0.9998778998505602,99.99378514367054,359.9714035521766,1.031161246463671,1e-05,-0.2515820267994349,2.998165663273528,3.0,-129579.39525490155,0.00035271197717182877,1.0000000622028753,8.767749870503734e-08,-6.108552803588283e-05,-8.419818015709724e-05,-8.430190664734228e-05,0.00014698866794110124,-0.00021442114784239847,2.7330011916932275e-05,2.7330011916932275e-05,-0.08402621031870142,359.9713811609217,0.0005972386559989915,8.430190664734228e-05,6.108552803588283e-05,0.00014698866794110124,0.00021442114784239847
7.549634757538835e-05,1.158248743014487e-08,4.0782925687715296e-08,-8.631371933933088e-05,-0.0006030814524182848,-4.687963367682291e-06,-39778.70366481031,-1.4397475466515355e+17,-0.0081053807638482,0.0007335221686981781,1.334503900965172e-07,-6.209767175856079e-05,0.999088948800398,0.9999986983203207,0.9999865999109068,0.9998618320586291,99.99322982249625,359.9688483742907,1.0267937883615534,1e-05,-0.23303537031504634,2.9978723105222587,3.0,-129577.56132598798,0.0002843084799438059,1.0000000404156584,1.3345039009651727e-07,-6.214021612951955e-05,-8.631371933933088e-05,-8.639880808124844e-05,0.00014959837226265064,-0.00021757098855365267,2.7880460819466693e-05,2.7880460819466693e-05,-0.07783991391570791,359.9688338259133,0.000607769415785967,8.639880808124844e-05,6.214021612951955e-05,0.00014959837226265064,0.00021757098855365267
